Date,DaySum,DaySumIrr,Pac,Pdc,SolIrr,Time,TmpAmb,TmpMod,Wind,Pdc_pred,Absolute_Percent_diff
18-09-28,213800.0,3080.0,57475.0,59047.0,927.0,11:10:00,36.0,55.0,1.8,59293.78,0.4179415820803668
18-07-30,471900.0,6671.0,2857.0,3260.0,238.0,17:05:00,25.0,35.0,0.8,15973.654,389.98938829986594
18-11-30,101700.0,1449.0,59960.0,62147.0,1044.0,09:55:00,28.0,46.0,3.3,61477.133,1.0778737627901946
18-05-17,109400.0,1876.0,10578.0,10805.0,224.0,15:55:00,21.0,30.0,1.6,15057.134,39.353390688258486
18-09-26,425300.0,6153.0,52427.0,53893.0,854.0,15:00:00,34.0,60.0,1.4,56543.41,4.917910637730868
18-05-18,93400.0,1602.0,41873.0,43211.0,842.0,10:30:00,26.0,41.0,1.9,55430.92,28.27965956439836
18-04-12,2900.0,43.0,6971.0,7064.0,99.0,07:00:00,17.0,21.0,0.0,6678.0703,5.46332973889829
18-11-30,208800.0,2954.0,19190.0,19533.0,256.0,13:00:00,25.0,33.0,1.5,17175.982,12.066847072221073
18-05-30,433900.0,5961.0,36478.0,37388.0,572.0,16:10:00,26.0,49.0,0.0,38430.684,2.788817902306153
18-05-27,100000.0,1466.0,54300.0,55382.0,823.0,09:50:00,29.0,48.0,2.4,55250.246,0.23789839851159825
18-12-02,689500.0,10102.0,648.0,660.0,9.0,18:10:00,27.0,30.0,1.5,563.7154,14.588578130033888
18-06-19,224700.0,3192.0,47701.0,48743.0,928.0,12:00:00,29.0,54.0,0.8,58413.105,19.83896133102058
18-05-24,314000.0,4153.0,54797.0,56029.0,793.0,14:00:00,25.0,49.0,1.6,53277.81,4.910299738368043
18-08-26,49300.0,639.0,49513.0,50882.0,712.0,08:00:00,24.0,41.0,0.0,47349.383,6.942765588847719
18-06-18,94000.0,1066.0,51919.0,53123.0,717.0,09:25:00,26.0,45.0,0.8,48154.47,9.352882315078787
18-08-25,496800.0,7047.0,38990.0,40105.0,611.0,16:30:00,25.0,46.0,1.5,41049.156,2.3542120961711417
18-05-17,17800.0,256.0,17938.0,18258.0,264.0,08:40:00,21.0,28.0,1.0,17737.623,2.85013308072224
18-05-22,212300.0,4236.0,8825.0,9088.0,141.0,15:15:00,24.0,34.0,0.6,9467.614,4.177090713203374
18-09-27,296700.0,4230.0,32946.0,33773.0,531.0,13:30:00,32.0,42.0,2.3,35598.402,5.404914532013291
18-06-23,314200.0,4226.0,1982.0,2326.0,44.0,17:05:00,19.0,20.0,1.9,2961.6465,27.327875190143025
18-04-27,331900.0,4524.0,62893.0,64740.0,952.0,13:05:00,26.0,46.0,0.0,56535.523,12.672964288085783
18-09-16,529500.0,7288.0,54996.0,56335.0,849.0,15:35:00,34.0,59.0,2.8,56568.63,0.4147149977544796
18-05-30,89600.0,1146.0,53164.0,54411.0,749.0,09:05:00,22.0,42.0,1.5,49946.434,8.205261006733608
18-06-29,382300.0,5488.0,45625.0,46717.0,519.0,15:10:00,25.0,42.0,0.0,34861.652,25.376941499041116
18-11-17,320900.0,4682.0,46390.0,47393.0,679.0,14:00:00,35.0,51.0,1.7,45533.062,3.9244975015029633
18-09-28,307100.0,4440.0,43697.0,45176.0,601.0,13:20:00,32.0,47.0,2.6,40312.53,10.76560106840264
18-06-16,144300.0,1733.0,51803.0,53112.0,841.0,10:15:00,27.0,47.0,1.4,56017.812,5.47110335324826
18-07-15,142700.0,1918.0,56774.0,58523.0,764.0,14:25:00,24.0,42.0,1.2,50927.152,12.979250052160896
18-06-18,406600.0,5852.0,13157.0,13375.0,517.0,16:25:00,23.0,42.0,1.7,34745.26,159.77766380131803
18-08-26,269700.0,3608.0,40772.0,41788.0,732.0,11:55:00,28.0,49.0,1.2,49153.547,17.625987471559235
18-06-24,1000.0,9.0,4980.0,5117.0,30.0,06:55:00,6.0,7.0,0.0,2093.4626,59.08808507693567
18-04-27,0.0,0.0,175.0,137.0,5.0,06:05:00,12.0,12.0,1.1,387.98734,183.2024437749255
18-05-23,12800.0,180.0,27332.0,28047.0,422.0,07:30:00,23.0,31.0,0.0,28336.463,1.032062690772401
18-08-23,175900.0,2500.0,58591.0,59747.0,797.0,11:20:00,31.0,52.0,1.3,53497.59,10.459788008781873
2018-03-26 00:00:00,391000.0,6223.0,27190.0,27976.0,370.0,16:20:00,28.0,42.0,0.0,24828.445,11.250912637362186
18-04-25,312600.0,4452.0,64326.0,65688.0,898.0,12:45:00,26.0,54.0,0.8,57190.387,12.936326319125172
18-07-15,39900.0,548.0,28995.0,29582.0,393.0,10:40:00,21.0,29.0,1.7,26401.473,10.75156167775169
18-06-24,127700.0,1506.0,49033.0,50162.0,786.0,10:05:00,26.0,46.0,0.0,52302.652,4.267475165931443
18-05-25,289200.0,3858.0,12178.0,12382.0,175.0,14:55:00,25.0,36.0,2.9,11744.852,5.14576580706984
18-05-20,165300.0,2427.0,37493.0,38831.0,565.0,11:05:00,26.0,39.0,1.6,37930.855,2.318109518861956
18-04-21,32600.0,456.0,27409.0,28041.0,683.0,08:20:00,22.0,30.0,1.2,44987.582,60.43501014031993
18-06-29,317800.0,4189.0,56001.0,57188.0,746.0,13:35:00,23.0,48.0,1.2,50138.707,12.326521991707857
18-12-01,419500.0,6495.0,41651.0,42787.0,560.0,13:30:00,29.0,49.0,4.2,37592.934,12.139359171788897
18-08-30,278700.0,3954.0,57042.0,58450.0,888.0,11:55:00,27.0,44.0,1.9,56881.086,2.6841977909143573
18-06-26,149200.0,1916.0,47794.0,49075.0,848.0,10:35:00,24.0,45.0,0.6,54416.293,10.883937195376115
18-04-27,344900.0,5913.0,47012.0,48035.0,672.0,14:55:00,30.0,46.0,0.7,45097.527,6.115275063648221
2018-03-10 00:00:00,77200.0,1050.0,20895.0,21323.0,371.0,09:50:00,26.0,42.0,0.0,24914.791,16.844677133474757
2018-03-24 00:00:00,297100.0,4434.0,21190.0,21594.0,299.0,14:45:00,42.0,35.0,1.8,19905.428,7.8196328972802975
18-09-21,124700.0,1811.0,54986.0,56735.0,856.0,09:35:00,29.0,42.0,3.5,57431.254,1.2272011858677094
18-06-23,96500.0,1556.0,60248.0,61918.0,768.0,10:10:00,24.0,35.0,0.7,50407.664,18.589641421088963
2018-03-18 00:00:00,264700.0,3961.0,57642.0,59476.0,836.0,14:15:00,25.0,34.0,2.2,54638.395,8.133707291677942
18-08-27,427700.0,5969.0,28623.0,29156.0,690.0,15:45:00,30.0,50.0,3.0,46315.793,58.85509463687184
18-05-24,262500.0,3475.0,54511.0,55747.0,775.0,13:05:00,26.0,46.0,2.5,52050.35,6.631116514486317
18-05-14,13400.0,159.0,28942.0,29535.0,372.0,07:25:00,23.0,29.0,0.0,24973.562,15.44417916608377
18-08-24,49100.0,680.0,43383.0,44658.0,637.0,08:20:00,25.0,37.0,1.8,42768.93,4.230086974490322
2018-03-10 00:00:00,156200.0,2011.0,32720.0,33370.0,447.0,12:15:00,40.0,39.0,1.8,29873.33,10.478485337909845
18-07-26,366300.0,5141.0,56041.0,57212.0,805.0,14:05:00,25.0,45.0,3.4,54070.71,5.490609788231225
18-07-21,0.0,0.0,183.0,175.0,3.0,06:20:00,7.0,7.0,0.0,288.25076,64.71471983407226
18-11-24,106500.0,1481.0,17198.0,17505.0,249.0,10:40:00,25.0,31.0,2.1,16699.795,4.59985748865508
18-06-23,283100.0,3910.0,49478.0,50887.0,570.0,15:25:00,23.0,40.0,1.8,38298.086,24.73896249001649
18-08-25,483600.0,6510.0,52340.0,53564.0,787.0,15:40:00,27.0,54.0,1.4,52870.2,1.295273530190359
2018-03-23 00:00:00,86500.0,1280.0,57814.0,59852.0,1024.0,09:55:00,58.0,55.0,1.6,62387.67,4.236567539462248
18-08-30,242600.0,3270.0,59831.0,61241.0,890.0,11:05:00,29.0,46.0,1.5,57290.344,6.450996742921887
18-09-27,166200.0,2274.0,59030.0,60640.0,889.0,10:05:00,34.0,54.0,3.7,58237.96,3.961146992476449
18-09-28,291000.0,4215.0,51745.0,53429.0,823.0,12:55:00,32.0,50.0,0.9,55228.31,3.367659812198559
2018-03-24 00:00:00,3900.0,51.0,12447.0,12682.0,132.0,06:45:00,24.0,26.0,0.5,8840.518,30.29082116127917
18-04-17,333000.0,4514.0,24144.0,24694.0,244.0,15:15:00,24.0,38.0,1.2,16394.39,33.60982187568412
18-05-26,36600.0,617.0,23992.0,24900.0,442.0,08:55:00,22.0,33.0,1.1,29693.812,19.252255810312473
18-04-29,485400.0,6621.0,12166.0,12370.0,438.0,16:50:00,27.0,33.0,0.7,29377.537,137.49019047764875
18-06-26,176700.0,2514.0,59958.0,61212.0,710.0,11:20:00,25.0,44.0,1.1,47690.973,22.088849424170736
18-09-20,90000.0,1287.0,55188.0,57052.0,851.0,08:45:00,29.0,49.0,5.8,57130.516,0.13762063568222893
18-12-03,66900.0,990.0,44509.0,45376.0,692.0,08:45:00,34.0,48.0,1.5,46407.11,2.2723695323690882
18-09-13,10600.0,116.0,19347.0,20105.0,324.0,06:50:00,20.0,24.0,0.0,21765.166,8.257474086380105
18-11-21,502000.0,8326.0,703.0,788.0,10.0,18:00:00,30.0,32.0,0.0,608.9271,22.724981901004234
2018-03-23 00:00:00,68200.0,970.0,49132.0,50617.0,713.0,09:45:00,31.0,50.0,1.0,47852.027,5.462537078522805
18-04-27,800.0,8.0,3956.0,4005.0,99.0,06:35:00,13.0,15.0,0.4,6699.0073,67.26609986373101
18-05-31,500.0,8.0,2275.0,2276.0,33.0,06:40:00,7.0,8.0,0.0,2305.4204,1.292641286743128
18-09-16,591700.0,8143.0,4637.0,4782.0,73.0,17:25:00,29.0,31.0,1.9,4844.2603,1.3019692194805788
2018-03-12 00:00:00,117900.0,1944.0,38714.0,39876.0,695.0,11:35:00,27.0,39.0,0.5,46650.777,16.98961253450321
18-04-27,38400.0,585.0,43632.0,44705.0,470.0,07:55:00,25.0,37.0,0.0,31557.314,29.409878997378218
18-06-26,426000.0,5951.0,10709.0,10911.0,358.0,16:40:00,22.0,35.0,1.3,24059.309,120.50507749736326
18-07-23,71400.0,1071.0,49591.0,50688.0,711.0,09:15:00,19.0,32.0,2.6,46944.64,7.385101153825725
18-04-25,322700.0,5114.0,48258.0,49429.0,956.0,13:15:00,27.0,54.0,0.8,58431.547,18.21308963739517
18-08-23,88700.0,1277.0,49320.0,50300.0,789.0,09:45:00,30.0,46.0,0.7,52953.344,5.275040544999048
18-06-16,15700.0,204.0,32494.0,33325.0,328.0,07:40:00,20.0,29.0,0.0,22048.043,33.83933145661865
2018-03-22 00:00:00,37700.0,554.0,18806.0,19176.0,237.0,08:20:00,25.0,35.0,1.3,15906.126,17.05190828617882
2018-03-22 00:00:00,156400.0,2123.0,25687.0,26288.0,337.0,10:05:00,51.0,42.0,1.4,22390.803,14.82500248768311
18-07-15,122000.0,1630.0,49431.0,50847.0,577.0,14:00:00,23.0,41.0,1.5,38771.17,23.74933977817475
18-09-19,333500.0,4727.0,49307.0,50721.0,775.0,14:00:00,34.0,55.0,2.9,51998.973,2.519614223952469
18-07-29,133600.0,1945.0,61231.0,62537.0,911.0,10:35:00,26.0,50.0,0.0,56116.523,10.266685955151246
18-04-24,141300.0,1978.0,62260.0,63517.0,917.0,10:10:00,28.0,49.0,1.3,57756.957,9.068507494838542
18-09-27,141400.0,2022.0,56961.0,58113.0,886.0,10:30:00,36.0,53.0,1.4,57837.06,0.4748346550673483
18-04-19,182000.0,2703.0,60486.0,62011.0,1068.0,10:30:00,31.0,53.0,1.3,61637.535,0.6022531007240591
18-05-14,439500.0,5748.0,12528.0,12760.0,281.0,16:40:00,27.0,37.0,0.7,18847.424,47.70708793663305
18-12-02,116500.0,1693.0,54875.0,55970.0,862.0,09:40:00,34.0,53.0,0.5,56899.598,1.6608882593601604
18-07-25,178500.0,2543.0,62880.0,64193.0,946.0,11:05:00,26.0,49.0,0.6,57142.55,10.983206802653289
18-11-23,73400.0,991.0,30704.0,31576.0,448.0,09:30:00,28.0,44.0,0.9,30070.68,4.767290939401613
2018-03-09 00:00:00,273700.0,3837.0,64318.0,65964.0,1075.0,11:55:00,58.0,55.0,2.0,64253.156,2.59360219102047
2018-03-27 00:00:00,200.0,4.0,1110.0,1094.0,17.0,06:20:00,18.0,18.0,0.0,1154.1085,5.4943800210898255
18-08-28,74000.0,985.0,48010.0,49252.0,690.0,08:45:00,23.0,40.0,2.6,46354.707,5.88258600037481
18-06-15,113600.0,2877.0,20451.0,20962.0,314.0,13:15:00,23.0,32.0,1.8,21086.43,0.5935941491119331
18-08-21,173100.0,2302.0,58984.0,60370.0,869.0,10:10:00,31.0,50.0,2.2,57488.016,4.773869053583307
18-08-27,450400.0,6246.0,111.0,87.0,3.0,17:45:00,25.0,25.0,1.3,165.90979,90.70091480710383
18-06-22,219900.0,2701.0,43766.0,45668.0,952.0,11:35:00,26.0,43.0,1.2,57297.84,25.46605640757863
18-05-15,349000.0,5992.0,12165.0,12552.0,456.0,16:30:00,25.0,44.0,3.6,30634.56,144.061185713024
18-04-23,283100.0,4081.0,64886.0,66235.0,967.0,13:20:00,27.0,53.0,0.0,57740.35,12.825014687146009
18-07-29,249700.0,3318.0,59853.0,61306.0,864.0,12:10:00,28.0,53.0,0.0,56185.516,8.35233656060298
18-09-17,16100.0,263.0,34810.0,35847.0,526.0,07:10:00,27.0,39.0,0.0,35303.875,1.5151159425531724
18-12-01,53900.0,809.0,52106.0,53235.0,758.0,08:30:00,28.0,41.0,1.7,50876.02,4.431255309136354
18-04-29,483100.0,6595.0,15888.0,16182.0,550.0,16:40:00,27.0,34.0,1.7,36899.723,128.02942266365224
18-06-16,450300.0,6015.0,769.0,900.0,13.0,17:20:00,20.0,22.0,0.0,877.7708,2.469911519438023
18-04-22,240400.0,3716.0,58751.0,60735.0,1116.0,12:55:00,26.0,45.0,2.8,62722.79,3.272887034662332
18-07-31,169100.0,2324.0,52101.0,53356.0,795.0,10:35:00,27.0,44.0,1.1,53187.23,0.3163087210722089
18-06-21,200.0,2.0,978.0,962.0,14.0,06:35:00,8.0,9.0,0.0,1022.94995,6.335751084986445
18-04-22,118000.0,1594.0,58552.0,60458.0,1084.0,09:45:00,27.0,42.0,1.9,61141.137,1.1299346082402784
18-05-31,800.0,15.0,3945.0,3994.0,82.0,06:45:00,8.0,9.0,0.0,5588.7183,39.92784915116052
18-06-23,314300.0,4229.0,1571.0,1887.0,34.0,17:10:00,18.0,20.0,1.8,2299.8887,21.880691255693023
18-05-23,355000.0,6013.0,33885.0,34729.0,637.0,16:10:00,24.0,45.0,2.2,42801.1,23.243113564196864
18-08-20,125000.0,1724.0,54270.0,55788.0,832.0,09:35:00,27.0,49.0,2.6,55876.438,0.15852529788740466
2018-03-21 00:00:00,348100.0,5001.0,60612.0,61858.0,889.0,14:10:00,30.0,54.0,2.5,58147.02,5.99919463565314
18-08-28,9200.0,117.0,22730.0,23270.0,290.0,07:10:00,18.0,24.0,0.0,19501.486,16.194727429003482
18-06-22,295900.0,3834.0,25224.0,25937.0,713.0,13:55:00,24.0,39.0,1.6,47844.785,84.46537316036228
2018-03-22 00:00:00,309400.0,4607.0,64593.0,66176.0,1037.0,13:20:00,60.0,55.0,3.0,62996.766,4.804210839666984
18-04-15,218500.0,3440.0,18396.0,18723.0,256.0,13:00:00,28.0,39.0,1.1,17164.646,8.323200218686305
18-07-30,499200.0,6708.0,1942.0,2123.0,48.0,17:25:00,23.0,27.0,0.7,3212.757,51.330994348227264
18-11-25,79600.0,1127.0,18918.0,19270.0,264.0,10:55:00,21.0,27.0,0.0,17735.527,7.9630088639123215
18-04-12,200.0,2.0,1160.0,1114.0,16.0,06:20:00,15.0,16.0,0.0,1110.0481,0.3547532534096366
18-05-29,200.0,3.0,1096.0,1068.0,13.0,06:30:00,7.0,9.0,0.0,965.4072,9.606067505612806
18-07-27,227900.0,3113.0,52338.0,53747.0,785.0,11:35:00,27.0,45.0,1.0,52643.266,2.053577495330578
18-07-25,287300.0,3778.0,55850.0,57141.0,788.0,12:25:00,24.0,41.0,1.9,52516.098,8.09384071777491
2018-03-12 00:00:00,417100.0,6606.0,16037.0,16370.0,260.0,17:15:00,25.0,37.0,1.4,17456.074,6.63453787656258
18-12-03,4000.0,56.0,19380.0,19900.0,263.0,06:00:00,21.0,24.0,0.0,17659.805,11.257264422411891
18-06-23,8200.0,126.0,15110.0,15412.0,312.0,07:35:00,15.0,22.0,0.0,21001.732,36.26869681854234
2018-03-12 00:00:00,0.0,1.0,467.0,435.0,9.0,06:05:00,19.0,20.0,1.0,612.3096,40.76081464259789
18-05-25,37900.0,520.0,35797.0,36629.0,487.0,09:50:00,24.0,36.0,1.3,32704.502,10.714184952464374
18-05-23,249100.0,4222.0,36275.0,37517.0,813.0,13:40:00,26.0,45.0,2.0,54552.33,45.40695372295585
18-07-19,266100.0,3491.0,52260.0,54094.0,873.0,12:15:00,23.0,37.0,3.8,56819.496,5.038444035136204
18-09-15,111300.0,1616.0,54622.0,56347.0,878.0,09:10:00,33.0,51.0,1.3,57638.004,2.2911692079466244
18-07-28,340400.0,4446.0,55144.0,56423.0,800.0,13:45:00,27.0,51.0,1.7,53734.25,4.765340935521998
18-05-14,18300.0,297.0,26092.0,26570.0,389.0,07:50:00,24.0,34.0,0.0,26119.701,1.6947647571384252
18-09-23,547700.0,7704.0,59677.0,61147.0,913.0,15:25:00,29.0,55.0,3.6,59128.684,3.300763490512094
18-05-29,98100.0,1437.0,53214.0,54305.0,794.0,09:45:00,24.0,41.0,0.7,52420.6,3.4700253514468233
2018-03-24 00:00:00,416200.0,6128.0,25871.0,26382.0,381.0,17:15:00,45.0,31.0,2.5,25370.428,3.8343289127831324
18-05-24,307900.0,5171.0,40404.0,41323.0,761.0,15:25:00,26.0,50.0,3.3,51121.164,23.71116054862073
18-04-25,106500.0,1387.0,62194.0,63900.0,715.0,08:50:00,25.0,40.0,1.3,48015.098,24.859004093447755
18-11-20,442700.0,6690.0,62377.0,63900.0,1077.0,13:30:00,33.0,64.0,2.6,64540.45,1.0022694236236056
18-04-22,316800.0,4867.0,27919.0,29447.0,500.0,14:35:00,26.0,39.0,2.9,33565.516,13.986201882139706
18-08-31,325500.0,4621.0,58841.0,60476.0,909.0,12:40:00,27.0,51.0,1.3,57662.37,4.652474690417193
18-05-15,18800.0,279.0,32559.0,33370.0,527.0,07:40:00,25.0,36.0,0.0,35381.64,6.028293309398916
18-04-28,312300.0,4466.0,63757.0,65105.0,976.0,13:45:00,31.0,60.0,1.6,60955.824,6.3730528804895314
18-06-20,274900.0,3780.0,55312.0,56450.0,739.0,13:35:00,27.0,49.0,0.8,49633.46,12.07535378799912
18-11-24,223100.0,3351.0,23581.0,24262.0,361.0,14:05:00,27.0,40.0,1.0,24227.266,0.14316637737518095
18-08-17,19000.0,238.0,37222.0,38064.0,490.0,07:30:00,19.0,30.0,1.3,32936.777,13.47000080373369
18-07-20,302200.0,4151.0,26731.0,27552.0,375.0,13:25:00,22.0,32.0,2.1,25191.559,8.567223314987658
18-07-24,9500.0,137.0,12773.0,12994.0,179.0,08:10:00,15.0,20.0,0.5,12065.521,7.145442523386765
18-08-31,540900.0,7304.0,55358.0,56752.0,836.0,15:55:00,26.0,54.0,1.3,56169.91,1.0256711369438671
18-07-31,291000.0,3857.0,55091.0,56306.0,795.0,12:40:00,26.0,48.0,0.7,53251.496,5.424830882040233
18-11-21,304100.0,5054.0,49538.0,50505.0,674.0,14:25:00,38.0,56.0,1.0,45183.375,10.536826205671389
2018-03-19 00:00:00,159800.0,2611.0,60384.0,61847.0,1090.0,10:15:00,32.0,66.0,1.8,64526.645,4.332702409336961
18-05-15,254400.0,3460.0,44020.0,45376.0,587.0,12:20:00,26.0,44.0,2.2,39421.85,13.12180155801504
18-05-17,75500.0,1307.0,15020.0,15358.0,263.0,12:30:00,23.0,31.0,1.2,17659.7,14.98697722062171
18-08-19,199100.0,2823.0,63323.0,64612.0,825.0,11:30:00,28.0,42.0,2.5,55376.895,14.293170947596984
18-05-30,164200.0,2362.0,59310.0,60523.0,908.0,10:55:00,27.0,49.0,0.6,56716.523,6.2893065485555555
18-04-28,327900.0,5721.0,46010.0,46970.0,628.0,15:15:00,31.0,49.0,0.9,42142.04,10.278814877503367
2018-03-19 00:00:00,150900.0,2214.0,31683.0,32376.0,712.0,09:50:00,46.0,39.0,0.7,47609.645,47.05227913018771
2018-03-12 00:00:00,453800.0,6641.0,3655.0,3711.0,51.0,17:35:00,26.0,24.0,1.1,3376.4978,9.013800786788558
18-11-18,104200.0,1508.0,48761.0,50105.0,715.0,09:30:00,35.0,51.0,2.6,47949.543,4.301881837744923
18-11-21,299000.0,5408.0,62582.0,64411.0,1152.0,12:50:00,37.0,69.0,2.4,66991.58,4.006427312433626
18-06-13,305400.0,4487.0,47142.0,48558.0,519.0,14:40:00,24.0,41.0,1.4,34867.316,28.19449441417929
18-11-30,235400.0,3464.0,29163.0,29758.0,388.0,12:55:00,26.0,32.0,1.9,26026.176,12.540577730109225
18-08-14,425500.0,5861.0,21816.0,22213.0,634.0,16:20:00,27.0,48.0,3.3,42578.605,91.68326535175758
18-07-27,331400.0,4343.0,55165.0,56476.0,798.0,13:15:00,23.0,48.0,1.5,53406.777,5.434557667399312
18-07-23,51500.0,647.0,53170.0,54605.0,726.0,08:15:00,16.0,34.0,1.4,47121.082,13.705553614212345
18-07-27,28700.0,360.0,45660.0,47275.0,616.0,07:50:00,16.0,27.0,3.6,41015.875,13.239822508732765
18-04-12,3700.0,49.0,6801.0,6900.0,95.0,07:05:00,18.0,22.0,0.0,6402.754,7.206465498260828
18-08-22,396900.0,6551.0,27404.0,28217.0,433.0,16:35:00,27.0,44.0,1.6,29072.588,3.032171217146488
18-05-27,239100.0,4259.0,33790.0,34658.0,617.0,16:10:00,23.0,39.0,0.0,41452.355,19.604002229684063
18-06-30,221500.0,3065.0,48739.0,50100.0,932.0,11:55:00,24.0,45.0,1.6,57085.81,13.943728287062953
18-04-15,315100.0,4684.0,19974.0,20323.0,664.0,16:30:00,26.0,35.0,0.9,44567.176,119.29427913187504
18-09-28,500.0,9.0,2535.0,2635.0,39.0,06:05:00,21.0,21.0,0.0,2611.045,0.9091091506621385
18-11-29,344200.0,4667.0,1308.0,1311.0,17.0,17:30:00,22.0,24.0,0.6,1132.4025,13.623004179933801
18-05-27,317200.0,4537.0,3067.0,3229.0,80.0,17:00:00,22.0,27.0,0.6,5371.0327,66.33733520939019
18-08-29,141600.0,2022.0,33342.0,34587.0,660.0,09:55:00,21.0,32.0,0.7,43519.438,25.82599837551071
18-11-28,339100.0,4803.0,1228.0,1205.0,18.0,17:40:00,24.0,26.0,1.7,1185.2183,1.6416357111386684
18-04-30,29900.0,454.0,33987.0,34643.0,771.0,08:05:00,24.0,34.0,0.0,50209.41,44.933781991209905
18-04-28,31300.0,383.0,50116.0,51276.0,390.0,07:40:00,25.0,35.0,0.4,26179.791,48.94338341457292
18-11-26,5400.0,75.0,9411.0,9570.0,137.0,06:15:00,21.0,26.0,0.8,9204.81,3.815995002615031
18-04-24,326100.0,4312.0,60489.0,61942.0,1025.0,12:25:00,29.0,56.0,0.0,59632.8,3.728000574064822
2018-03-20 00:00:00,101400.0,1529.0,54020.0,55529.0,1126.0,10:25:00,31.0,57.0,2.1,63944.414,15.154988515099896
2018-03-14 00:00:00,442500.0,6936.0,9119.0,9329.0,163.0,16:20:00,26.0,33.0,0.6,10922.711,17.083406388305974
18-07-24,205400.0,2956.0,38124.0,39320.0,468.0,14:35:00,22.0,40.0,1.1,31459.57,19.99092119786649
18-09-14,1100.0,20.0,3914.0,4047.0,67.0,06:25:00,15.0,14.0,0.0,4528.656,11.901545917837593
18-07-31,499800.0,6683.0,10380.0,10606.0,370.0,16:50:00,25.0,38.0,2.3,24844.041,134.24516238627652
18-08-19,301100.0,4028.0,57715.0,59025.0,829.0,12:35:00,27.0,43.0,2.5,55623.797,5.762306132189356
18-04-28,55700.0,866.0,21551.0,22162.0,498.0,09:05:00,25.0,35.0,0.0,33431.62,50.851104467335325
18-08-25,412400.0,5558.0,58036.0,59426.0,867.0,14:25:00,28.0,53.0,2.6,57433.406,3.353066876171071
18-05-18,354300.0,4756.0,49142.0,50235.0,730.0,16:00:00,26.0,53.0,0.8,49050.215,2.3584863540840733
18-06-18,411100.0,6000.0,8285.0,8406.0,276.0,16:50:00,22.0,33.0,1.7,18547.504,120.6460156243329
2018-03-15 00:00:00,317700.0,4610.0,22728.0,23158.0,277.0,16:40:00,29.0,39.0,0.7,18565.367,19.831730680809972
18-12-03,372000.0,5209.0,41212.0,42120.0,591.0,14:35:00,37.0,54.0,1.8,39613.72,5.9503345068363735
18-04-13,140000.0,2121.0,49472.0,51358.0,870.0,10:30:00,27.0,45.0,1.2,56057.406,9.1502889758112
18-05-24,202400.0,3415.0,42705.0,43776.0,773.0,13:00:00,27.0,47.0,1.2,51910.324,18.581698553865415
18-04-21,136300.0,1892.0,21330.0,21711.0,332.0,10:35:00,26.0,37.0,1.4,22280.816,2.6245496196280245
18-05-27,44500.0,693.0,39352.0,40117.0,583.0,08:40:00,26.0,38.0,0.7,39137.273,2.4421759045403038
18-06-27,264800.0,3444.0,18311.0,18658.0,253.0,14:15:00,23.0,35.0,1.2,16999.705,8.887849411265188
18-11-24,138500.0,2017.0,27311.0,27864.0,383.0,11:25:00,26.0,35.0,1.8,25699.111,7.769480724975432
18-08-21,336600.0,4736.0,54956.0,56423.0,849.0,13:15:00,29.0,51.0,3.5,56944.17,0.9236862313677031
18-05-14,263700.0,3705.0,62886.0,64125.0,962.0,12:30:00,31.0,55.0,0.8,59610.516,7.040134619551093
18-08-18,9300.0,119.0,23488.0,23958.0,302.0,07:15:00,19.0,23.0,0.8,20294.135,15.292865981322434
18-06-22,331800.0,4314.0,14103.0,14393.0,220.0,14:45:00,25.0,39.0,0.0,14777.119,2.668794226979378
18-11-16,229800.0,3429.0,62287.0,64288.0,1050.0,10:20:00,34.0,56.0,1.1,62258.28,3.157227355087496
18-05-22,253500.0,5012.0,4590.0,4941.0,170.0,16:40:00,24.0,38.0,2.4,11424.837,131.225187842167
18-09-16,210300.0,3037.0,57949.0,59564.0,945.0,10:35:00,36.0,56.0,1.3,59844.82,0.4714598890100585
18-04-23,387800.0,5928.0,34560.0,35417.0,266.0,16:25:00,26.0,34.0,3.1,17839.447,49.63027072167562
18-07-30,13200.0,233.0,23411.0,23850.0,345.0,07:45:00,21.0,30.0,0.0,23182.74,2.7977311011380306
2018-03-09 00:00:00,135900.0,2057.0,45907.0,46964.0,809.0,09:40:00,31.0,59.0,0.7,54323.793,15.671139294544165
18-09-13,424600.0,6007.0,54400.0,55835.0,885.0,14:25:00,30.0,57.0,1.1,57748.645,3.4273190134116263
18-07-25,166100.0,2173.0,56158.0,57594.0,806.0,10:15:00,25.0,45.0,0.9,53625.19,6.891013405101718
18-06-18,359900.0,5029.0,55095.0,56575.0,638.0,14:40:00,25.0,42.0,1.6,42850.523,24.258910255836696
2018-03-24 00:00:00,178400.0,2987.0,42535.0,43852.0,758.0,12:10:00,31.0,54.0,2.9,50883.473,16.034556789510408
18-09-24,555900.0,7937.0,7743.0,8075.0,144.0,17:15:00,26.0,32.0,2.1,9642.971,19.417589718343304
2018-03-15 00:00:00,5400.0,75.0,3721.0,3758.0,53.0,07:20:00,24.0,23.0,0.0,3527.973,6.120998908811713
18-10-01,900.0,14.0,3868.0,4041.0,66.0,06:05:00,14.0,13.0,0.4,4467.9453,10.565342213723419
18-05-22,132600.0,1970.0,48216.0,49681.0,840.0,10:25:00,27.0,48.0,0.0,54839.156,10.382556756916555
2018-03-18 00:00:00,207900.0,3032.0,59672.0,61458.0,1122.0,12:10:00,32.0,54.0,0.0,61740.832,0.46020573521339614
